source_pack,source_path,sha256,organized_path,status
lpc-helmets-mega-pack_build.zip,_build/helmets/sugarloaf_simple/e.png,04caceaef6bf254efc6f4f428891e91e06cbb028343bd025ef3055c5460ec570,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/sugarloaf_simple/e.png/e.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet/s-hurt3.png,0e7c196a62451fe1b9e121984b22918e3c8f3ea5eeb2bea84e43df1f1faa3dec,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet/s-hurt3.png/s-hurt3.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet/s-hurt2.png,248b20382a10381a409ae9421fdd68b8939334b378cfb2be24bdc85827e30a24,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet/s-hurt2.png/s-hurt2.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet/n.png,1fa94fab931d7870389bc3a9638107e2ab0935accfbf4fae5433968e164d3bef,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet/n.png/n.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet/s-hurt5.png,24305ec3789308fcdc11f7a24d13bae470d2572d55bc11489f8c8c627c4a6e1f,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet/s-hurt5.png/s-hurt5.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet/s-hurt4.png,8a8fda11b91697db9d631fa91ee776d250eeab6be14bbadbee6acd746d3ce3cf,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet/s-hurt4.png/s-hurt4.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet/w.png,3e6aa05a00b368520f394a30c8a868e195a0a26dda109a23f16f186dcc3fa9d4,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet/w.png/w.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet/s.png,29a8be501fae6f42f1a7c418a6a975927937b2d311d3f2b5e66c8ee9253aec70,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet/s.png/s.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet/e.png,cff79452eabe716ec56a7dd29923944ca21f224470b43f00a3c870e03434c352,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet/e.png/e.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/greathelm/s-hurt3.png,be0ba8e4c03af096f606dc5c9e4bcefa306247a8419e0043286203d4b1921711,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/greathelm/s-hurt3.png/s-hurt3.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/greathelm/s-hurt2.png,a14bf50cd4e5fe03ad1822cda3739a45b6d3721d65548996a3c8393df9c2fc7f,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/greathelm/s-hurt2.png/s-hurt2.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/greathelm/n.png,6978ab377208115b013fe80b9d03d65f2dc620eb6725dccdf46fe91ba729be74,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/greathelm/n.png/n.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/greathelm/s-hurt5.png,4ae2631ef4ccd27fbdab8f3bc44ec65e5dfb84084b6f4a911fec792bef70c6ac,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/greathelm/s-hurt5.png/s-hurt5.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/greathelm/s-hurt4.png,95e09f95aacec3197f569469cf2ab328d2a466e98d79c8be39f0cdbdbcf8a248,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/greathelm/s-hurt4.png/s-hurt4.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/greathelm/w.png,3f89ba6e0bd72713c13ded7c4f6d15b531c8afe4c7b8a76e01e08a2b1ed5d3b0,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/greathelm/w.png/w.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/greathelm/s.png,6ecf102a28a8df4cd64bbf377e3e80ed39d91a63b1961c91439c62237ebeecc9,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/greathelm/s.png/s.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/greathelm/e.png,9dcb7de94380d9e5d5afd760780c61dc36b8c699a2ba9c730220c0f2d8002bb7,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/greathelm/e.png/e.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/pointed/s-hurt3.png,b9fb9c2a1e873beebc7af00c847dc97d39ac3aa72444446e450c0246163c2d9a,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/pointed/s-hurt3.png/s-hurt3.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/pointed/s-hurt2.png,a9c7a09a5b9c8932a4e864a01f565ad59e9a24aeb21b44961b9850a363c51d05,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/pointed/s-hurt2.png/s-hurt2.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/pointed/n.png,f48a6fcbcdf2cfb0f53041d930bc3c60f78983ad5c6f8a396ebe604136fed30f,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/pointed/n.png/n.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/pointed/s-hurt4.png,709121131f07a935a31135230a955287b4ca2bc506431563b5029fe035d556bf,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/pointed/s-hurt4.png/s-hurt4.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/pointed/w.png,8b2d032be2198a586e29db79fb1a0fad88efcbcb2ab797b40841bccc0c911c0c,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/pointed/w.png/w.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/pointed/s.png,30bc700d7445fa6b7f9d47f3936123b77e64cda28c0ea69737efa239ac8dbd79,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/pointed/s.png/s.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/pointed/e.png,6976accaba0ddd333f359c16f082bf7d0920783c33bf50a3255ed51c24469db4,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/pointed/e.png/e.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/sugarloaf/s-hurt3.png,48d406a6d6a10504a095b2abc1477838d1e4ad2b2e0fb34fa8204f7b90cb67f2,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/sugarloaf/s-hurt3.png/s-hurt3.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/sugarloaf/s-hurt2.png,a7e00807cbe933acb079d8f006aeeb82b71aca170fc85fb751f9c211239eff71,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/sugarloaf/s-hurt2.png/s-hurt2.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/sugarloaf/s-hurt4.png,0f6e396c8e4554bb7619542124da81fb1bbfd61fb1445c27a5337052d8837006,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/sugarloaf/s-hurt4.png/s-hurt4.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/sugarloaf/w.png,3475bcd72453a24395ac21ffaccd4f94cf62b81d8556ccb73d6d4e505e82e087,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/sugarloaf/w.png/w.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/sugarloaf/e.png,3531c2c8e4b2bc7b5e95644602fcc973566cb46fd506ce43a9ea3b431054d032,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/sugarloaf/e.png/e.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/nasal/s-hurt3.png,34a308af65d12d790daea774c12ef9c8ad47c1ef97a1cd92712e0dd2e919b03a,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/nasal/s-hurt3.png/s-hurt3.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/nasal/s-hurt2.png,ffad831515fca721e1204c21bc8324f7321e38c891ec7155810bec3084e7ff05,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/nasal/s-hurt2.png/s-hurt2.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/nasal/n.png,efae773b23d50a954bf4e964baf8ed7a607bfed6467d393a36afd75da9771a15,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/nasal/n.png/n.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/nasal/s-hurt5.png,f6255e4cb4da168fab5b9fa195d124a2cc3d68d143a348a120b4537b7900f2a4,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/nasal/s-hurt5.png/s-hurt5.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/nasal/s-hurt4.png,5f2d60821782056e629ae3a6b4b8921912a3cf7276c4b45624a00b16ab2f2a9e,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/nasal/s-hurt4.png/s-hurt4.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/nasal/w.png,e8f808246ee4184881a26906a880c610e1340e54b345265a96d563280e139bad,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/nasal/w.png/w.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/nasal/e.png,4230b42026b6c83760b3434404d7158965a2e118194db92bca069534f388a3ae,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/nasal/e.png/e.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/barbarian_nasal/s-hurt3.png,28103b121516424fc624d54b8a90de545c45c2e37bf0cd5b6703096e4e03125a,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/barbarian_nasal/s-hurt3.png/s-hurt3.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/barbarian_nasal/s-hurt2.png,73117b44d5d23002eb463655807d3ca5814f7db2d406d6043298bb0ada41f742,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/barbarian_nasal/s-hurt2.png/s-hurt2.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/barbarian_nasal/n.png,1d8c6a54961043ee80b81ce46ca1fdd795cccbbfff4ca97fcf6e7162122ee091,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/barbarian_nasal/n.png/n.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/barbarian_nasal/s-hurt4.png,b3221c7b4eca0e2d8073bd6fbc262b974bde9f626d5053af49e0f87100aba02c,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/barbarian_nasal/s-hurt4.png/s-hurt4.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/barbarian_nasal/w.png,e9ed95eed810975a65e0e1a2b3f558d9035d7309e516f4ebf8035f49fd213d1c,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/barbarian_nasal/w.png/w.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/barbarian_nasal/s.png,25b66e6e9cdc8a0662a5efa373fc2294fc0deb5c990036e04a1fbcf79fade049,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/barbarian_nasal/s.png/s.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/barbarian_nasal/e.png,6beffa99dd8a991f7a1e8bac5cc3108d630d37fb06dbfd2dfd4ef7dfcdeb626e,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/barbarian_nasal/e.png/e.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/armet_simple/s-hurt3.png,99ae1e2a26f939ded35786e973dc6deb250caf49df19c8e194e19f0a57f55f2f,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/armet_simple/s-hurt3.png/s-hurt3.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/armet_simple/s-hurt2.png,26701e79f6da425d9f4e48188e78c656c6e47ffd24c31b3a7dac2840f7f94a30,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/armet_simple/s-hurt2.png/s-hurt2.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/armet_simple/n.png,ecfe9292a4c062f39cdd7f98dc4b36690dc9507bb87fe3b4d4850c1aef22db95,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/armet_simple/n.png/n.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/armet_simple/s-hurt5.png,d0e4006bc321a8369cca7b004b0945f47cdf130d4f5daa29d2889fe062533a7e,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/armet_simple/s-hurt5.png/s-hurt5.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/armet_simple/s-hurt4.png,bf9e3c6edff9674d24a467026c8bab5448f118886bcbc6c7e69c0082928f5114,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/armet_simple/s-hurt4.png/s-hurt4.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/armet_simple/w.png,306d7e048b00259b57a536b1951efa277c5a01c9359610edce6cc4f4d9fbc93d,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/armet_simple/w.png/w.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/armet_simple/s.png,df55ce871c7a9d1c22ac105b9d460c83cb6ba87ae2902c2e279bb68f24b52f4e,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/armet_simple/s.png/s.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/armet_simple/e.png,ad593db88bbea950a190a4a04a4aa23e855282a565a4163c13a3cbe90c586eff,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/armet_simple/e.png/e.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/spangenhelm_viking/s-hurt3.png,e5bc606fe5bc1bbb193caa283706e5408915590a8e148cf363263d97e92f2791,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/spangenhelm_viking/s-hurt3.png/s-hurt3.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/spangenhelm_viking/s-hurt2.png,b603dc1b45ad1b21ebf0593f2962a067b3536441980f3c8ddd440e86bba5b97a,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/spangenhelm_viking/s-hurt2.png/s-hurt2.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/spangenhelm_viking/s-hurt4.png,e4f1aa7b7f5a35404b8503f4ab4a7bc7df11f0f96eb74ed93d8982a30f5f7b03,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/spangenhelm_viking/s-hurt4.png/s-hurt4.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/spangenhelm_viking/w.png,e0bb4c02c2fa6bae66308a71b665479039b8863b9e44b66edbc615f890e467b5,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/spangenhelm_viking/w.png/w.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/spangenhelm_viking/s.png,c791dbcce7305c72004cdb74b61da3c4c0c60d73d1667847e7e1fa9379a91d43,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/spangenhelm_viking/s.png/s.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/spangenhelm_viking/e.png,bb67146b921a8d3832afcf2b05105a726d17ebc6aab9575c0b2328fe2b693111,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/spangenhelm_viking/e.png/e.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/barbarian_viking/s-hurt3.png,5ae10fb6a5416d2df26e146d14951ca6f13e95a2aadec476b0dcbe5b1bd641d2,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/barbarian_viking/s-hurt3.png/s-hurt3.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/barbarian_viking/s-hurt2.png,46d95001faf08cb0d23036faff296c9186a7d1d4ed6301491a4e151647157604,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/barbarian_viking/s-hurt2.png/s-hurt2.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/barbarian_viking/n.png,3a750bc45ce5d24ca1ae3db5c24fc799f20a70e6f6d20fc433580704f873e8a2,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/barbarian_viking/n.png/n.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/barbarian_viking/s-hurt5.png,df8e53d141d52d71f1bce8c32a0f97043ccc20c540f8a479e82fb08a826fc219,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/barbarian_viking/s-hurt5.png/s-hurt5.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/barbarian_viking/s-hurt4.png,51291a4e769a78049f53818e72257b6190cb9bc5b359671e9e279058a2029000,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/barbarian_viking/s-hurt4.png/s-hurt4.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/barbarian_viking/w.png,fe69ce8d50fda9d43b94566e4b2829dca720f2304003a8b7455e556e5d48fd53,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/barbarian_viking/w.png/w.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/barbarian_viking/s.png,9c9fbe7346ee0557d4a77ac84ea9630546a39c75ec5489ba9f25c26472273f04,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/barbarian_viking/s.png/s.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/barbarian_viking/e.png,ad8f3afd508c7c15858477619825795716abe50350b29ba210407e817b989bf5,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/barbarian_viking/e.png/e.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet_pigface_raised/s-hurt3.png,11c6e6e9a7f4b1bb789090cc7d98aa7131163b20519b7dc03dd251c94cd0d9db,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet_pigface_raised/s-hurt3.png/s-hurt3.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet_pigface_raised/s-hurt2.png,899c6869c58c1e9501fb725b14336fb505ddf38f10b9fcad2f24183dd9dbfd83,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet_pigface_raised/s-hurt2.png/s-hurt2.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet_pigface_raised/n.png,8eba31200d8171ed710dd23fbb9b9308ae3adc84d1cffe8c26fdc228a722f89f,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet_pigface_raised/n.png/n.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet_pigface_raised/s-hurt5.png,4923838c7519233220a99e4069ee6ed90f79c7851134030b6ee9a8a1a8c0bf61,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet_pigface_raised/s-hurt5.png/s-hurt5.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet_pigface_raised/s-hurt4.png,ea49d7196d734869ff3ca1c280e101774f4f8292b8bd8c18f76d8c4b324f42c1,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet_pigface_raised/s-hurt4.png/s-hurt4.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet_pigface_raised/w.png,66884270d4cb1fdaaa5bc8b182401bb60a4cb81ce0c3c0b1b83f22c713af29f9,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet_pigface_raised/w.png/w.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet_pigface_raised/s.png,aed0ec6750e8a9266bbc4a8e65f0902f3cc5d665e98819ea29fd16c7a908887f,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet_pigface_raised/s.png/s.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet_pigface_raised/e.png,5acbe8f6f90f0caa03f702e94a07a22967c10392bb7cf8f5ea33d877f310bc3d,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet_pigface_raised/e.png/e.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet_pigface/s-hurt3.png,2b40c3d6218c2c69fa3ffb95f568da549230feb53498fcad030e3cdd5ec4f563,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet_pigface/s-hurt3.png/s-hurt3.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet_pigface/s-hurt2.png,7b8905d111598b3bdbb718b77b4a44a84fcea11cf2af39ea07bde6d9cc8d742a,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet_pigface/s-hurt2.png/s-hurt2.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet_pigface/n.png,a4ec3ed64594be411aceb7801532c2284d2ff97220a9abb4f8ddf3024ff8a9dc,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet_pigface/n.png/n.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet_pigface/s-hurt5.png,eb3cc73b4b5c2d6ba595b2324557c2e01c141b7f63f2c0ea9f821268a1155ef8,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet_pigface/s-hurt5.png/s-hurt5.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet_pigface/s-hurt4.png,fad6a7804c842410f6fbdf60e8d5a07a8b158eb155e4a2abcd9100993f1f9028,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet_pigface/s-hurt4.png/s-hurt4.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet_pigface/w.png,c295cebcb0438a3110857164caff5cb7244e723cc1b0ab062dbff678a5dc923c,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet_pigface/w.png/w.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet_pigface/s.png,4fccb9a5fab3e46eec4760a3438c8692719bf6446124934de161062bb422f0d0,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet_pigface/s.png/s.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet_pigface/e.png,554a6e8e1bf1bf134d6957432cb16bfde84e9c3ad69f23c53aa8915e07450580,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet_pigface/e.png/e.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/morion/s-hurt3.png,23665d57adf7d6f7a56c613be15440a24a72e078e10b40f760d9cb56cb942c1a,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/morion/s-hurt3.png/s-hurt3.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/morion/s-hurt2.png,eb5cea074a42ce40b94f11f7afbe42e36d17fbf636bf1b8162b6b94bec9660b9,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/morion/s-hurt2.png/s-hurt2.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/morion/n.png,8d7414246d64401fe8dfb364c7fbe4fdcb5f7a906ef55c656c74e97fea875968,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/morion/n.png/n.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/morion/s-hurt5.png,0c0df73e14c52e38ad29f73dd71197c7d19dc9a009df5048086ebbda66d5501f,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/morion/s-hurt5.png/s-hurt5.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/morion/s-hurt4.png,b71c3ebc8983ce7e88947e668bac06fdb07ccfcdb7e6d6b494ac122f0c54e313,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/morion/s-hurt4.png/s-hurt4.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/morion/w.png,69f06f4a2a4c30c6229cd1a9177906dc8bc69aa84c9673b0343f5d9af0d4accb,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/morion/w.png/w.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/morion/s.png,1217de903ffdeb7cf5b54c3bb15647ff544b0a415b6bba16f1dbdee7d0e1e633,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/morion/s.png/s.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/morion/e.png,8941f204778e4c9610f3370f38dac7642236670294bcb183331b9b95f9385346,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/morion/e.png/e.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/armet/s-hurt3.png,f8e1891578c30a0098d8f426047cf131cf3d02cd74f2252603ab9e7a72e0577b,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/armet/s-hurt3.png/s-hurt3.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/armet/s-hurt2.png,a983724b5217aac0ab579cdcf99cb420f7cbe080aac6b641aa8b0dc4258200f2,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/armet/s-hurt2.png/s-hurt2.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/armet/n.png,1d75393a40401fe4eb38a4f5115ba821ccd3849e50219d6cff4f83f763001c6c,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/armet/n.png/n.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/armet/s-hurt5.png,3ecb9372ed8a536a2017f137d27112f2e61d4a84b3017558b95a822d7ca37856,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/armet/s-hurt5.png/s-hurt5.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/armet/s-hurt4.png,0abfd3308e9503dc5db7b7f2e43c3a929dcd590f0241e3b0ec10d97b34c9dfa2,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/armet/s-hurt4.png/s-hurt4.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/armet/w.png,108b7a5ddf95f68aefeaae250ae1efbaa0aa26380e962f21b36dfae4123d3f5a,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/armet/w.png/w.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/armet/s.png,118fb6ea218714fd0f1b12d023063bc1804cadfad3265a0e8826056d372b6a19,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/armet/s.png/s.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/armet/e.png,5a1aeb6350bb0d1f0ec8e1ac8827a09cf9ddf60cdba7d3957ccfbf6f87c0023d,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/armet/e.png/e.png,ADDED
